Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-12T00:00+02:00;2022-04-13T00:00+02:00;2022-04-12;Totalt;11272;100,0;24;24;0;1;99,99;10192;1079;241;299;472;67;67;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-13T00:00+02:00;2022-04-14T00:00+02:00;2022-04-13;1;5208;100,0;24;24;0;0;100,00;4746;462;98;122;221;21;20;1
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-13T00:00+02:00;2022-04-14T00:00+02:00;2022-04-13;2;4912;100,0;24;24;0;0;100,00;4479;433;88;109;216;20;19;1
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-13T00:00+02:00;2022-04-14T00:00+02:00;2022-04-13;Totalt i retning Kroken;5208;100,0;24;24;0;0;100,00;4746;462;98;122;221;21;20;1
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-13T00:00+02:00;2022-04-14T00:00+02:00;2022-04-13;Totalt i retning Tomasjordnes;4912;100,0;24;24;0;0;100,00;4479;433;88;109;216;20;19;1
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-13T00:00+02:00;2022-04-14T00:00+02:00;2022-04-13;Totalt;10120;100,0;24;24;0;0;100,00;9225;895;186;231;437;41;39;2
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-14T00:00+02:00;2022-04-15T00:00+02:00;2022-04-14;1;2880;100,0;24;24;0;0;100,00;2663;217;49;62;94;12;12;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-14T00:00+02:00;2022-04-15T00:00+02:00;2022-04-14;2;2770;100,0;24;24;0;0;100,00;2555;215;47;55;97;16;16;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-14T00:00+02:00;2022-04-15T00:00+02:00;2022-04-14;Totalt i retning Kroken;2880;100,0;24;24;0;0;100,00;2663;217;49;62;94;12;12;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-14T00:00+02:00;2022-04-15T00:00+02:00;2022-04-14;Totalt i retning Tomasjordnes;2770;100,0;24;24;0;0;100,00;2555;215;47;55;97;16;16;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-14T00:00+02:00;2022-04-15T00:00+02:00;2022-04-14;Totalt;5650;100,0;24;24;0;0;100,00;5218;432;96;117;191;28;28;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-15T00:00+02:00;2022-04-16T00:00+02:00;2022-04-15;1;2696;100,0;24;24;0;0;100,00;2575;121;34;38;48;1;1;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-15T00:00+02:00;2022-04-16T00:00+02:00;2022-04-15;2;2688;100,0;24;24;0;0;100,00;2569;119;32;38;45;4;4;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-15T00:00+02:00;2022-04-16T00:00+02:00;2022-04-15;Totalt i retning Kroken;2695;100,0;24;24;0;0;100,00;2574;121;34;38;48;1;1;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-15T00:00+02:00;2022-04-16T00:00+02:00;2022-04-15;Totalt i retning Tomasjordnes;2689;100,0;24;24;0;0;100,00;2570;119;32;38;45;4;4;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-15T00:00+02:00;2022-04-16T00:00+02:00;2022-04-15;Totalt;5384;100,0;24;24;0;0;100,00;5144;240;66;76;93;5;5;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-16T00:00+02:00;2022-04-17T00:00+02:00;2022-04-16;1;2931;100,0;24;24;0;0;100,00;2854;77;15;19;42;1;1;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-16T00:00+02:00;2022-04-17T00:00+02:00;2022-04-16;2;3043;100,0;24;24;0;0;100,00;2954;89;18;27;42;2;2;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-16T00:00+02:00;2022-04-17T00:00+02:00;2022-04-16;Totalt i retning Kroken;2931;100,0;24;24;0;0;100,00;2854;77;15;19;42;1;1;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-16T00:00+02:00;2022-04-17T00:00+02:00;2022-04-16;Totalt i retning Tomasjordnes;3043;100,0;24;24;0;0;100,00;2954;89;18;27;42;2;2;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-16T00:00+02:00;2022-04-17T00:00+02:00;2022-04-16;Totalt;5974;100,0;24;24;0;0;100,00;5808;166;33;46;84;3;3;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-17T00:00+02:00;2022-04-18T00:00+02:00;2022-04-17;1;2581;100,0;24;24;0;0;100,00;2515;66;12;10;43;1;1;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-17T00:00+02:00;2022-04-18T00:00+02:00;2022-04-17;2;3079;100,0;24;24;0;0;100,00;2953;126;25;57;42;2;2;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-17T00:00+02:00;2022-04-18T00:00+02:00;2022-04-17;Totalt i retning Kroken;2581;100,0;24;24;0;0;100,00;2515;66;12;10;43;1;1;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-17T00:00+02:00;2022-04-18T00:00+02:00;2022-04-17;Totalt i retning Tomasjordnes;3079;100,0;24;24;0;0;100,00;2953;126;25;57;42;2;2;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-17T00:00+02:00;2022-04-18T00:00+02:00;2022-04-17;Totalt;5660;100,0;24;24;0;0;100,00;5468;192;37;67;85;3;3;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-18T00:00+02:00;2022-04-19T00:00+02:00;2022-04-18;1;3392;100,0;24;24;0;0;100,00;3299;93;16;22;46;9;9;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-18T00:00+02:00;2022-04-19T00:00+02:00;2022-04-18;2;3789;100,0;24;24;0;0;100,00;3667;122;26;41;43;12;12;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-18T00:00+02:00;2022-04-19T00:00+02:00;2022-04-18;Totalt i retning Kroken;3391;100,0;24;24;0;0;100,00;3298;93;16;22;46;9;9;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-18T00:00+02:00;2022-04-19T00:00+02:00;2022-04-18;Totalt i retning Tomasjordnes;3790;100,0;24;24;0;0;100,00;3668;122;26;41;43;12;12;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-18T00:00+02:00;2022-04-19T00:00+02:00;2022-04-18;Totalt;7181;100,0;24;24;0;0;100,00;6966;215;42;63;89;21;21;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-19T00:00+02:00;2022-04-20T00:00+02:00;2022-04-19;1;6477;100,0;24;24;0;1;99,98;6104;372;78;115;152;27;27;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-19T00:00+02:00;2022-04-20T00:00+02:00;2022-04-19;2;6490;100,0;24;24;0;0;100,00;6125;365;83;114;143;25;25;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-19T00:00+02:00;2022-04-20T00:00+02:00;2022-04-19;Totalt i retning Kroken;6477;100,0;24;24;0;1;99,98;6104;372;78;115;152;27;27;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-19T00:00+02:00;2022-04-20T00:00+02:00;2022-04-19;Totalt i retning Tomasjordnes;6490;100,0;24;24;0;0;100,00;6125;365;83;114;143;25;25;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-19T00:00+02:00;2022-04-20T00:00+02:00;2022-04-19;Totalt;12967;100,0;24;24;0;1;99,99;12229;737;161;229;295;52;52;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-20T00:00+02:00;2022-04-21T00:00+02:00;2022-04-20;1;6559;100,0;24;24;0;0;100,00;6252;307;78;75;140;14;13;1
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-20T00:00+02:00;2022-04-21T00:00+02:00;2022-04-20;2;6621;100,0;24;24;0;0;100,00;6290;331;93;88;132;18;17;1
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-20T00:00+02:00;2022-04-21T00:00+02:00;2022-04-20;Totalt i retning Kroken;6559;100,0;24;24;0;0;100,00;6252;307;78;75;140;14;13;1
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-20T00:00+02:00;2022-04-21T00:00+02:00;2022-04-20;Totalt i retning Tomasjordnes;6621;100,0;24;24;0;0;100,00;6290;331;93;88;132;18;17;1
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-20T00:00+02:00;2022-04-21T00:00+02:00;2022-04-20;Totalt;13180;100,0;24;24;0;0;100,00;12542;638;171;163;272;32;30;2
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-21T00:00+02:00;2022-04-22T00:00+02:00;2022-04-21;1;6018;100,0;24;24;0;0;100,00;5654;364;101;113;135;15;12;3
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-21T00:00+02:00;2022-04-22T00:00+02:00;2022-04-21;2;5992;100,0;24;24;0;0;100,00;5622;370;118;103;130;19;17;2
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-21T00:00+02:00;2022-04-22T00:00+02:00;2022-04-21;Totalt i retning Kroken;6018;100,0;24;24;0;0;100,00;5654;364;101;113;135;15;12;3
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-21T00:00+02:00;2022-04-22T00:00+02:00;2022-04-21;Totalt i retning Tomasjordnes;5992;100,0;24;24;0;0;100,00;5622;370;118;103;130;19;17;2
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-21T00:00+02:00;2022-04-22T00:00+02:00;2022-04-21;Totalt;12010;100,0;24;24;0;0;100,00;11276;734;219;216;265;34;29;5
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-22T00:00+02:00;2022-04-23T00:00+02:00;2022-04-22;1;6004;100,0;24;24;0;1;99,98;5662;341;81;113;137;10;10;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-22T00:00+02:00;2022-04-23T00:00+02:00;2022-04-22;2;5854;100,0;24;24;0;0;100,00;5507;347;96;111;127;13;13;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-22T00:00+02:00;2022-04-23T00:00+02:00;2022-04-22;Totalt i retning Kroken;6004;100,0;24;24;0;1;99,98;5662;341;81;113;137;10;10;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-22T00:00+02:00;2022-04-23T00:00+02:00;2022-04-22;Totalt i retning Tomasjordnes;5854;100,0;24;24;0;0;100,00;5507;347;96;111;127;13;13;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-22T00:00+02:00;2022-04-23T00:00+02:00;2022-04-22;Totalt;11858;100,0;24;24;0;1;99,99;11169;688;177;224;264;23;23;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-23T00:00+02:00;2022-04-24T00:00+02:00;2022-04-23;1;4646;100,0;24;24;0;0;100,00;4479;167;35;43;77;12;7;5
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-23T00:00+02:00;2022-04-24T00:00+02:00;2022-04-23;2;4698;100,0;24;24;0;0;100,00;4513;185;36;56;78;15;10;5
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-23T00:00+02:00;2022-04-24T00:00+02:00;2022-04-23;Totalt i retning Kroken;4645;100,0;24;24;0;0;100,00;4478;167;35;43;77;12;7;5
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-23T00:00+02:00;2022-04-24T00:00+02:00;2022-04-23;Totalt i retning Tomasjordnes;4699;100,0;24;24;0;0;100,00;4514;185;36;56;78;15;10;5
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-23T00:00+02:00;2022-04-24T00:00+02:00;2022-04-23;Totalt;9344;100,0;24;24;0;0;100,00;8992;352;71;99;155;27;17;10
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-24T00:00+02:00;2022-04-25T00:00+02:00;2022-04-24;1;3665;100,0;24;24;0;0;100,00;3541;124;30;32;54;8;8;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-24T00:00+02:00;2022-04-25T00:00+02:00;2022-04-24;2;3861;100,0;24;24;0;0;100,00;3715;146;46;43;47;10;10;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-24T00:00+02:00;2022-04-25T00:00+02:00;2022-04-24;Totalt i retning Kroken;3664;100,0;24;24;0;0;100,00;3540;124;30;32;54;8;8;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-24T00:00+02:00;2022-04-25T00:00+02:00;2022-04-24;Totalt i retning Tomasjordnes;3862;100,0;24;24;0;0;100,00;3716;146;46;43;47;10;10;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-24T00:00+02:00;2022-04-25T00:00+02:00;2022-04-24;Totalt;7526;100,0;24;24;0;0;100,00;7256;270;76;75;101;18;18;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-25T00:00+02:00;2022-04-26T00:00+02:00;2022-04-25;1;6088;100,0;24;24;0;0;100,00;5715;373;97;115;147;14;10;4
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-25T00:00+02:00;2022-04-26T00:00+02:00;2022-04-25;2;6086;100,0;24;24;0;0;100,00;5710;376;107;113;142;14;10;4
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-25T00:00+02:00;2022-04-26T00:00+02:00;2022-04-25;Totalt i retning Kroken;6089;100,0;24;24;0;0;100,00;5716;373;97;115;147;14;10;4
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-25T00:00+02:00;2022-04-26T00:00+02:00;2022-04-25;Totalt i retning Tomasjordnes;6085;100,0;24;24;0;0;100,00;5709;376;107;113;142;14;10;4
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-25T00:00+02:00;2022-04-26T00:00+02:00;2022-04-25;Totalt;12174;100,0;24;24;0;0;100,00;11425;749;204;228;289;28;20;8
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-26T00:00+02:00;2022-04-27T00:00+02:00;2022-04-26;1;5685;100,0;24;24;0;7;99,88;5325;353;77;123;141;12;12;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-26T00:00+02:00;2022-04-27T00:00+02:00;2022-04-26;2;5668;100,0;24;24;0;0;100,00;5305;363;93;123;134;13;13;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-26T00:00+02:00;2022-04-27T00:00+02:00;2022-04-26;Totalt i retning Kroken;5684;100,0;24;24;0;7;99,88;5324;353;77;123;141;12;12;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-26T00:00+02:00;2022-04-27T00:00+02:00;2022-04-26;Totalt i retning Tomasjordnes;5669;100,0;24;24;0;0;100,00;5306;363;93;123;134;13;13;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-26T00:00+02:00;2022-04-27T00:00+02:00;2022-04-26;Totalt;11353;100,0;24;24;0;7;99,94;10630;716;170;246;275;25;25;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-27T00:00+02:00;2022-04-28T00:00+02:00;2022-04-27;1;5777;100,0;24;24;0;17;99,71;5422;338;67;123;139;9;9;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-27T00:00+02:00;2022-04-28T00:00+02:00;2022-04-27;2;5822;100,0;24;24;0;0;100,00;5469;353;85;125;128;15;15;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-27T00:00+02:00;2022-04-28T00:00+02:00;2022-04-27;Totalt i retning Kroken;5777;100,0;24;24;0;17;99,71;5422;338;67;123;139;9;9;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-27T00:00+02:00;2022-04-28T00:00+02:00;2022-04-27;Totalt i retning Tomasjordnes;5822;100,0;24;24;0;0;100,00;5469;353;85;125;128;15;15;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-27T00:00+02:00;2022-04-28T00:00+02:00;2022-04-27;Totalt;11599;100,0;24;24;0;17;99,85;10891;691;152;248;267;24;24;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-28T00:00+02:00;2022-04-29T00:00+02:00;2022-04-28;1;5696;100,0;24;24;0;4;99,93;5339;353;85;108;144;16;16;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-28T00:00+02:00;2022-04-29T00:00+02:00;2022-04-28;2;5664;100,0;24;24;0;0;100,00;5302;362;104;115;131;12;12;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-28T00:00+02:00;2022-04-29T00:00+02:00;2022-04-28;Totalt i retning Kroken;5695;100,0;24;24;0;4;99,93;5338;353;85;108;144;16;16;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-28T00:00+02:00;2022-04-29T00:00+02:00;2022-04-28;Totalt i retning Tomasjordnes;5665;100,0;24;24;0;0;100,00;5303;362;104;115;131;12;12;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-28T00:00+02:00;2022-04-29T00:00+02:00;2022-04-28;Totalt;11360;100,0;24;24;0;4;99,96;10641;715;189;223;275;28;28;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-29T00:00+02:00;2022-04-30T00:00+02:00;2022-04-29;1;5603;98,9;24;24;0;0;100,00;5266;337;89;92;142;14;14;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-29T00:00+02:00;2022-04-30T00:00+02:00;2022-04-29;2;5479;98,9;24;24;0;0;100,00;5138;341;92;99;132;18;18;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-29T00:00+02:00;2022-04-30T00:00+02:00;2022-04-29;Totalt i retning Kroken;5603;98,9;24;24;0;0;100,00;5266;337;89;92;142;14;14;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-29T00:00+02:00;2022-04-30T00:00+02:00;2022-04-29;Totalt i retning Tomasjordnes;5479;98,9;24;24;0;0;100,00;5138;341;92;99;132;18;18;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-29T00:00+02:00;2022-04-30T00:00+02:00;2022-04-29;Totalt;11082;98,9;24;24;0;0;100,00;10404;678;181;191;274;32;32;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-30T00:00+02:00;2022-05-01T00:00+02:00;2022-04-30;1;4339;100,0;24;24;0;0;100,00;4159;180;37;56;81;6;6;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-30T00:00+02:00;2022-05-01T00:00+02:00;2022-04-30;2;4373;100,0;24;24;0;0;100,00;4170;203;42;66;83;12;12;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-30T00:00+02:00;2022-05-01T00:00+02:00;2022-04-30;Totalt i retning Kroken;4338;100,0;24;24;0;0;100,00;4158;180;37;56;81;6;6;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-30T00:00+02:00;2022-05-01T00:00+02:00;2022-04-30;Totalt i retning Tomasjordnes;4374;100,0;24;24;0;0;100,00;4171;203;42;66;83;12;12;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-04-30T00:00+02:00;2022-05-01T00:00+02:00;2022-04-30;Totalt;8712;100,0;24;24;0;0;100,00;8329;383;79;122;164;18;18;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-05-01T00:00+02:00;2022-05-02T00:00+02:00;2022-05-01;1;3485;100,0;24;24;0;0;100,00;3380;105;20;26;45;14;14;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-05-01T00:00+02:00;2022-05-02T00:00+02:00;2022-05-01;2;3617;100,0;24;24;0;0;100,00;3504;113;20;33;44;16;16;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-05-01T00:00+02:00;2022-05-02T00:00+02:00;2022-05-01;Totalt i retning Kroken;3485;100,0;24;24;0;0;100,00;3380;105;20;26;45;14;14;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-05-01T00:00+02:00;2022-05-02T00:00+02:00;2022-05-01;Totalt i retning Tomasjordnes;3617;100,0;24;24;0;0;100,00;3504;113;20;33;44;16;16;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-05-01T00:00+02:00;2022-05-02T00:00+02:00;2022-05-01;Totalt;7102;100,0;24;24;0;0;100,00;6884;218;40;59;89;30;30;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-05-02T00:00+02:00;2022-05-03T00:00+02:00;2022-05-02;1;6034;100,0;24;24;0;3;99,95;5533;498;117;130;213;38;37;1
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-05-02T00:00+02:00;2022-05-03T00:00+02:00;2022-05-02;2;6075;100,0;24;24;0;2;99,97;5553;520;135;129;217;39;38;1
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-05-02T00:00+02:00;2022-05-03T00:00+02:00;2022-05-02;Totalt i retning Kroken;6034;100,0;24;24;0;3;99,95;5533;498;117;130;213;38;37;1
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-05-02T00:00+02:00;2022-05-03T00:00+02:00;2022-05-02;Totalt i retning Tomasjordnes;6075;100,0;24;24;0;2;99,97;5553;520;135;129;217;39;38;1
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-05-02T00:00+02:00;2022-05-03T00:00+02:00;2022-05-02;Totalt;12109;100,0;24;24;0;5;99,96;11086;1018;252;259;430;77;75;2
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-05-03T00:00+02:00;2022-05-04T00:00+02:00;2022-05-03;1;6079;99,7;24;24;0;0;100,00;5537;542;104;152;249;37;37;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-05-03T00:00+02:00;2022-05-04T00:00+02:00;2022-05-03;2;6045;99,7;24;24;0;0;100,00;5475;570;121;163;248;38;38;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-05-03T00:00+02:00;2022-05-04T00:00+02:00;2022-05-03;Totalt i retning Kroken;6079;99,7;24;24;0;0;100,00;5537;542;104;152;249;37;37;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-05-03T00:00+02:00;2022-05-04T00:00+02:00;2022-05-03;Totalt i retning Tomasjordnes;6045;99,7;24;24;0;0;100,00;5475;570;121;163;248;38;38;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-05-03T00:00+02:00;2022-05-04T00:00+02:00;2022-05-03;Totalt;12124;99,7;24;24;0;0;100,00;11012;1112;225;315;497;75;75;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-05-04T00:00+02:00;2022-05-05T00:00+02:00;2022-05-04;1;6137;100,0;24;24;0;0;100,00;5648;489;104;136;220;29;28;1
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-05-04T00:00+02:00;2022-05-05T00:00+02:00;2022-05-04;2;6111;100,0;24;24;0;0;100,00;5605;506;116;140;220;30;29;1
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-05-04T00:00+02:00;2022-05-05T00:00+02:00;2022-05-04;Totalt i retning Kroken;6137;100,0;24;24;0;0;100,00;5648;489;104;136;220;29;28;1
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-05-04T00:00+02:00;2022-05-05T00:00+02:00;2022-05-04;Totalt i retning Tomasjordnes;6111;100,0;24;24;0;0;100,00;5605;506;116;140;220;30;29;1
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-05-04T00:00+02:00;2022-05-05T00:00+02:00;2022-05-04;Totalt;12248;100,0;24;24;0;0;100,00;11253;995;220;276;440;59;57;2
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-05-05T00:00+02:00;2022-05-06T00:00+02:00;2022-05-05;1;6163;100,0;24;24;0;0;100,00;5695;468;127;120;193;28;28;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-05-05T00:00+02:00;2022-05-06T00:00+02:00;2022-05-05;2;6149;100,0;24;24;0;1;99,98;5655;493;144;125;193;31;30;1
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-05-05T00:00+02:00;2022-05-06T00:00+02:00;2022-05-05;Totalt i retning Kroken;6163;100,0;24;24;0;0;100,00;5695;468;127;120;193;28;28;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-05-05T00:00+02:00;2022-05-06T00:00+02:00;2022-05-05;Totalt i retning Tomasjordnes;6149;100,0;24;24;0;1;99,98;5655;493;144;125;193;31;30;1
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-05-05T00:00+02:00;2022-05-06T00:00+02:00;2022-05-05;Totalt;12312;100,0;24;24;0;1;99,99;11350;961;271;245;386;59;58;1
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-05-06T00:00+02:00;2022-05-07T00:00+02:00;2022-05-06;1;5988;100,0;24;24;0;1;99,98;5571;416;80;119;204;13;12;1
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-05-06T00:00+02:00;2022-05-07T00:00+02:00;2022-05-06;2;5787;100,0;24;24;0;0;100,00;5357;430;94;115;204;17;16;1
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-05-06T00:00+02:00;2022-05-07T00:00+02:00;2022-05-06;Totalt i retning Kroken;5988;100,0;24;24;0;1;99,98;5571;416;80;119;204;13;12;1
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-05-06T00:00+02:00;2022-05-07T00:00+02:00;2022-05-06;Totalt i retning Tomasjordnes;5787;100,0;24;24;0;0;100,00;5357;430;94;115;204;17;16;1
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-05-06T00:00+02:00;2022-05-07T00:00+02:00;2022-05-06;Totalt;11775;100,0;24;24;0;1;99,99;10928;846;174;234;408;30;28;2
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-05-07T00:00+02:00;2022-05-08T00:00+02:00;2022-05-07;1;4513;100,0;24;24;0;0;100,00;4204;309;66;81;148;14;14;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-05-07T00:00+02:00;2022-05-08T00:00+02:00;2022-05-07;2;4533;100,0;24;24;0;0;100,00;4217;316;62;93;148;13;12;1
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-05-07T00:00+02:00;2022-05-08T00:00+02:00;2022-05-07;Totalt i retning Kroken;4512;100,0;24;24;0;0;100,00;4203;309;66;81;148;14;14;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-05-07T00:00+02:00;2022-05-08T00:00+02:00;2022-05-07;Totalt i retning Tomasjordnes;4534;100,0;24;24;0;0;100,00;4218;316;62;93;148;13;12;1
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-05-07T00:00+02:00;2022-05-08T00:00+02:00;2022-05-07;Totalt;9046;100,0;24;24;0;0;100,00;8421;625;128;174;296;27;26;1
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-05-08T00:00+02:00;2022-05-09T00:00+02:00;2022-05-08;1;3357;100,0;24;24;0;0;100,00;3257;100;23;29;46;2;1;1
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-05-08T00:00+02:00;2022-05-09T00:00+02:00;2022-05-08;2;3566;100,0;24;24;0;0;100,00;3443;123;36;38;42;7;7;0
13980V1126353;Lunheim;FV864 S1D1 m1417;2022-05-08T00:00+02:00;2022-05-09T00:00+02:00;2022-05-08;Totalt i retning Kroken;3357;100,0;24;24;0;0;100,00;3257;100;23;29;46;2;1;1
